,ResTimePre,equiv_pldnPre,conc_dfnbPre,temperaturePre,ResTimePreb,equiv_pldnPreb,conc_dfnbPreb,temperaturePreb,ResTimePost,equiv_pldnPost,conc_dfnbPost,temperaturePost,STYPre,EFactorPre,STYPreb,EFactorPreb,STYPost,EFactorPost,itterTimePre,itterTimePreb,itterTimePost,hypervolumePre,hypervolumePreb,hypervolumePost
0,0.5317226368933916,1.0103079229593277,0.2816584944725037,91.91441774368286,0.5317226368933916,1.0103079229593277,0.2816584944725037,91.91441774368286,0.5317226368933916,1.0103079229593277,0.2816584944725037,91.91441774368286,0.010752820299466148,0.0014072800854160836,0.010752820299466148,0.0014072800854160836,0.010752820299466148,0.0014072800854160836,0.0,0.0,0.0,0.0,0.0,0.0
1,1.4951466117054224,4.835328210145235,0.45320188589394095,30.62303096987307,1.4951466117054224,4.835328210145235,0.45320188589394095,30.62303096987307,1.4951466117054224,4.835328210145235,0.45320188589394095,30.62303096987307,0.039055282169489475,0.01207052997996654,0.039055282169489475,0.01207052997996654,0.039055282169489475,0.01207052997996654,0.0,0.0,0.0,9.085065831369793e-06,9.085065831369793e-06,9.085065831369793e-06
2,1.7752766818739474,2.9567752331495285,0.1257356505841017,107.17513728886843,1.7752766818739474,2.9567752331495285,0.1257356505841017,107.17513728886843,1.7752766818739474,2.9567752331495285,0.1257356505841017,107.17513728886843,0.013307018980062951,0.005944083950239991,0.013307018980062951,0.005944083950239991,0.013307018980062951,0.005944083950239991,0.0,0.0,0.0,0.00026552415574494515,0.00026552415574494515,0.00026552415574494515
3,1.1861610980704427,3.1389867849648,0.3097103778272867,67.39217639900744,1.1861610980704427,3.1389867849648,0.3097103778272867,67.39217639900744,1.1861610980704427,3.1389867849648,0.3097103778272867,67.39217639900744,0.043208526736934566,0.011873155230861571,0.043208526736934566,0.011873155230861571,0.043208526736934566,0.011873155230861571,0.0,0.0,0.0,0.00028436936831633454,0.00028436936831633454,0.00028436936831633454
4,0.8871800787746906,2.09576752781868,0.41103365272283554,53.01377755589783,0.8871800787746906,2.09576752781868,0.41103365272283554,53.01377755589783,0.8871800787746906,2.09576752781868,0.41103365272283554,53.01377755589783,0.007117305420202191,0.0014496139080022875,0.007117305420202191,0.0014496139080022875,0.007117305420202191,0.0014496139080022875,0.0,0.0,0.0,0.00042918768386270207,0.00042918768386270207,0.00042918768386270207
5,1.3274548902966952,3.842432850819904,0.3241424677146015,60.76079954291943,1.41947507157888,4.400472751575503,0.3291244770770265,56.41539666146366,0.5,5.0,0.1840604314609051,50.97275437744162,0.03907190116970503,0.011734345127172167,0.057123451416530885,0.01804940697724246,0.030268293024333447,0.00359993147269078,1.7030000000086147,1.687999999994645,0.8120000000053551,0.00042918768386270207,0.00042918768386270207,0.00042918768386270207
6,1.2024605645240762,3.6038044056254708,0.26646098283321784,71.73143383252082,1.3184143070908068,4.9482856469819305,0.28869379804896556,61.448694067425585,0.5,5.0,0.49462800092855785,30.0,0.028345459983676744,0.007963820062103822,0.05957875063117287,0.017631264034604733,0.022707565568747784,0.002287064762827401,1.6719999999913853,1.6400000000139698,0.8120000000053551,0.0005653437613491262,0.0006202827774768937,0.00042918768386270207
7,1.4426910057463744,4.133132658805379,0.3953813089743906,46.550573863759915,1.4490373965234116,4.572276591496271,0.24945954353779912,48.685493382775135,0.5,4.902102962728945,0.1,120.0,0.03304897305146158,0.01035288755676954,0.02498942851838859,0.008366542272892965,0.06538182316645703,0.00818316215583072,1.625,1.610000000015134,0.8439999999827705,0.0005653437613491262,0.0006917562585665297,0.00042918768386270207
8,1.3830406994361113,3.2040587687742974,0.3373341179522032,64.16890554621138,1.3084859378378473,4.895765471653059,0.3653030628872417,70.88265300740679,0.5,4.867830549548733,0.3013702168128459,120.0,0.03918033213406671,0.01238776483531989,0.10053383257153836,0.02838216885347566,0.3391638162858001,0.037872250149604464,1.812000000005355,1.9839999999967404,0.7189999999827705,0.0005653437613491262,0.0006917562585665297,0.00046620394773345903
9,1.2955597396376248,3.1824690652580396,0.3125729768504073,52.39969334804109,1.2830809287435911,5.0,0.4104484370707885,82.46831382377151,0.5,4.917960035940531,0.340955092299179,120.0,0.0047778617077209595,0.0014307336527012951,0.17694309970343547,0.047713337323633837,0.37892203190680596,0.04137914382768582,1.702999999979511,2.5310000000172295,1.312000000005355,0.0005746010588337071,0.002900658307726399,0.011453794441694956
10,1.2852091592972044,3.764253436251549,0.37183622736688504,65.96540375461248,1.2697638046173685,5.0,0.45533060574759976,95.27027230726691,0.5,4.674983535314133,0.3982492175018154,120.0,0.07498596627749586,0.02137677644364184,0.2656140326950982,0.06928050661876099,0.4651027068448861,0.04964162132326919,1.7650000000139698,2.26500000001397,1.0320000000065193,0.0005746010588337071,0.00806988914688921,0.016944514667092826
11,1.2472961275400691,3.9701147643514414,0.39639320449581517,71.02400662009444,1.266457181681812,5.0,0.49711812857187787,107.6518248047545,0.5,4.238952645247862,0.43911240471584434,120.0,0.0987946669449207,0.026871566218126586,0.33701603507755623,0.08587088862541792,0.5064533490951518,0.05370223716524967,1.952999999979511,2.4059999999881256,1.3429999999934807,0.0012661233907526482,0.01775190885304109,0.024906273526989316
12,1.2106095903136929,4.1991737590744656,0.42636218300826667,77.25858161416039,1.2726923050340553,5.0,0.5,120.0,0.5,3.8331467178103935,0.40216075525807427,120.0,0.1294013251414259,0.03346092618140019,0.3673306644420607,0.09392245764124181,0.39596972088822435,0.043235457774319745,3.0469999999913853,2.422000000020489,1.187999999994645,0.0024587200779651063,0.029795002907330573,0.028668165418486852
13,1.183004337753072,4.461316807473909,0.4656697348705865,85.82095834896124,1.488081637445152,5.0,0.5,120.0,0.5,4.570069045496077,0.4925592105622407,120.0,0.21199234725654154,0.05215410008782293,0.319639749748343,0.09556005368382227,0.6469195611779419,0.06617905918935026,3.2820000000065193,2.4219999999913853,1.2339999999967404,0.00503941780499553,0.03540355618598991,0.028668165418486852
14,1.1682234888628367,4.726063334247309,0.5,94.39540935995508,1.0901003483145104,5.0,0.5,120.0,0.5,5.0,0.5,120.0,0.28904978287979693,0.06847768224767628,0.4136076251807509,0.09058240779033498,0.7109733475660361,0.07141873776275731,3.2809999999881256,2.7339999999967404,0.7029999999795109,0.011295590833811412,0.03603243990774307,0.04420677468016325
15,1.1544796869984602,5.0,0.5,106.38357631968766,0.8980817442932224,5.0,0.5,120.0,0.6814222656704453,5.0,0.5,120.0,0.34318258096172216,0.07959767408999122,0.4770141602586546,0.08606686523187836,0.5915403560477154,0.08098219499662611,3.3910000000032596,3.4070000000065193,1.1559999999881256,0.020933876569614478,0.040741777046794436,0.051323636785999445
16,1.1451080594674514,5.0,0.5,120.0,0.7008485739696648,5.0,0.5,120.0,0.855056608826928,5.0,0.5,120.0,0.4250798708648779,0.09779256935781405,0.5746037973512703,0.08090614923433012,0.5113640131163267,0.08784435838286984,2.8280000000086147,3.1719999999913853,1.172000000020489,0.030599065933143495,0.046792834136648156,0.05705720432173174
17,1.1264292778177398,4.2214580058061095,0.5,120.0,0.5,5.0,0.5,120.0,0.5,5.0,0.5,106.26366946229035,0.38731357682528933,0.09003259112711678,0.714514756471593,0.07177447958458866,0.5637085730003614,0.056625687710454724,2.734000000025844,2.3440000000118744,0.9370000000053551,0.037995211150423085,0.05443145528936473,0.060128844139032175
