,ResTimePre,equiv_pldnPre,conc_dfnbPre,temperaturePre,ResTimePreb,equiv_pldnPreb,conc_dfnbPreb,temperaturePreb,ResTimePost,equiv_pldnPost,conc_dfnbPost,temperaturePost,STYPre,EFactorPre,STYPreb,EFactorPreb,STYPost,EFactorPost,itterTimePre,itterTimePreb,itterTimePost,hypervolumePre,hypervolumePreb,hypervolumePost
0,1.4592821300029755,1.1894159764051437,0.3186811923980713,107.0637595653534,1.4592821300029755,1.1894159764051437,0.3186811923980713,107.0637595653534,1.4592821300029755,1.1894159764051437,0.3186811923980713,107.0637595653534,0.02717497834639638,896.0359177683188,0.02717497834639638,896.0359177683188,0.02717497834639638,896.0359177683188,0.0,0.0,0.0,0.0,0.0,0.0
1,0.8418130460195243,3.6285040825605392,0.12039021477103234,51.02462042123079,0.8418130460195243,3.6285040825605392,0.12039021477103234,51.02462042123079,0.8418130460195243,3.6285040825605392,0.12039021477103234,51.02462042123079,0.010073985450214068,529.2356419121188,0.010073985450214068,529.2356419121188,0.010073985450214068,529.2356419121188,0.0,0.0,0.0,13.913885125248079,13.913885125248079,13.913885125248079
2,1.1461062962189317,2.8584402576088905,0.488781850039959,87.52275721170008,1.1461062962189317,2.8584402576088905,0.488781850039959,87.52275721170008,1.1461062962189317,2.8584402576088905,0.488781850039959,87.52275721170008,0.16345238232384163,975.4665904657456,0.16345238232384163,975.4665904657456,0.16345238232384163,975.4665904657456,0.0,0.0,0.0,13.913885125248079,13.913885125248079,13.913885125248079
3,1.9510528692044318,4.294350244104862,0.2971314758062363,53.696822449564934,1.9510528692044318,4.294350244104862,0.2971314758062363,53.696822449564934,1.9510528692044318,4.294350244104862,0.2971314758062363,53.696822449564934,0.035286363143557424,935.9449666539331,0.035286363143557424,935.9449666539331,0.035286363143557424,935.9449666539331,0.0,0.0,0.0,149.9639609545598,149.9639609545598,149.9639609545598
4,1.703804675489664,2.055171709507704,0.15265217311680318,69.73873805254698,1.703804675489664,2.055171709507704,0.15265217311680318,69.73873805254698,1.703804675489664,2.055171709507704,0.15265217311680318,69.73873805254698,0.007990941901573323,708.0392757136232,0.007990941901573323,708.0392757136232,0.007990941901573323,708.0392757136232,0.0,0.0,0.0,149.9639609545598,149.9639609545598,149.9639609545598
5,0.9955435148440301,4.619256000965834,0.3613924477249384,81.30809132941067,0.9955435148440301,4.619256000965834,0.3613924477249384,81.30809132941067,0.9955435148440301,4.619256000965834,0.3613924477249384,81.30809132941067,0.1384113725281532,966.677850784123,0.1384113725281532,966.677850784123,0.1384113725281532,966.677850784123,0.0,0.0,0.0,149.9639609545598,149.9639609545598,149.9639609545598
6,0.502940664999187,1.8969816453754902,0.2290296267718077,33.38659465312958,0.502940664999187,1.8969816453754902,0.2290296267718077,33.38659465312958,0.502940664999187,1.8969816453754902,0.2290296267718077,33.38659465312958,-0.0027547451412110995,0.0,-0.0027547451412110995,0.0,-0.0027547451412110995,0.0,0.0,0.0,0.0,149.9639609545598,149.9639609545598,149.9639609545598
7,1.3987243589945138,3.4578954465687275,0.4319104935973883,112.04006069339812,1.3987243589945138,3.4578954465687275,0.4319104935973883,112.04006069339812,1.3987243589945138,3.4578954465687275,0.4319104935973883,112.04006069339812,0.23080352273831864,985.7959880413791,0.23080352273831864,985.7959880413791,0.23080352273831864,985.7959880413791,0.0,0.0,0.0,149.9639609545598,149.9639609545598,149.9639609545598
8,1.2853419217281044,2.734468210488558,0.21249011456966402,77.02699002809823,1.2853419217281044,2.734468210488558,0.21249011456966402,77.02699002809823,1.2853419217281044,2.734468210488558,0.21249011456966402,77.02699002809823,0.015482316836335736,793.4297672127353,0.015482316836335736,793.4297672127353,0.015482316836335736,793.4297672127353,0.0,0.0,0.0,223.62330320930528,223.62330320930528,223.62330320930528
9,0.6869903523474932,4.174288738518953,0.4016014263033867,65.59256259351969,0.6869903523474932,4.174288738518953,0.4016014263033867,65.59256259351969,0.6869903523474932,4.174288738518953,0.4016014263033867,65.59256259351969,0.07814507963589236,913.8599509643398,0.07814507963589236,913.8599509643398,0.07814507963589236,913.8599509643398,0.0,0.0,0.0,223.62330320930528,223.62330320930528,223.62330320930528
10,1.3591764898639775,3.9651594888764627,0.4504812179100802,99.35388581177683,1.2874939890750345,4.061983787477823,0.466403692156804,104.30689599654345,0.5,3.6309309309658686,0.4477736794436289,120.0,0.22929880700305064,984.9239414076694,0.2717909399602682,986.4336794724961,0.48399026222357167,980.8167217096873,2.375,2.5939999999827705,0.7179999999934807,223.62330320930528,223.62330320930528,223.62330320930528
11,1.1437102650537825,3.9024680531022304,0.45234417169104824,113.05489555544591,1.053108469116308,4.163575412581867,0.49013339754571084,115.4319842643357,0.5,4.266493839148843,0.39730039034441833,120.0,0.30066465095554573,986.3528691480442,0.35863333891961635,987.2520014197022,0.3962596553920651,976.6441776440547,3.187000000005355,3.0469999999913853,2.312999999994645,223.62330320930528,263.7560809481021,459.25841239561476
12,1.0414435986015214,4.14256937438792,0.5,119.75966145418501,0.7640102589524342,4.5072834103961545,0.5,120.0,0.5,3.132351342486878,0.5,120.0,0.3991854281223475,988.3759100697338,0.5538550063176712,988.4340070167339,0.49529437363331535,981.1764311088316,3.1089999999967404,3.8440000000118744,1.5,296.1444756513679,372.59364723839184,459.25841239561476
13,0.7915512834100142,4.890837853109266,0.5,120.0,0.5,4.971201666659914,0.5,120.0,0.5,3.7212315125045654,0.5,112.60587004579385,0.5239410770078656,988.0426300954134,0.7248502201201917,986.2795717167149,0.49273167054007355,980.6742388031297,3.5939999999827705,3.1570000000065193,2.9689999999827705,401.52538236187087,516.8863126761488,473.4854587717773
14,0.5,5.0,0.5,120.0,0.5,5.0,0.40721249099674905,120.0,0.5,3.6440876468525656,0.5,120.0,0.7007507876633782,985.7938120672496,0.4997399275156821,980.9887730040168,0.5397986946395649,982.4076671409837,1.922000000020489,3.9219999999913853,1.9530000000086147,526.4534421334262,703.1135684006608,487.65747978237744
15,0.5,3.9424184743524724,0.5,120.0,0.5,5.0,0.5,101.2093938829983,0.5,4.23618216399698,0.5,120.0,0.6155142750776201,984.4077736574773,0.5041022195316447,980.2520262798726,0.6502737873898753,985.0884155438721,3.2189999999827705,3.4530000000086147,1.5,706.1264355954501,703.1135684006608,550.3198440721025
16,0.5,5.0,0.5,100.90509349889226,0.5,3.7775188667805017,0.5,120.0,0.5,5.0,0.5,120.0,0.5100833241508657,980.4835858922836,0.5519857404184562,982.714307943666,0.7149221929018394,986.0754114469969,2.9679999999934807,3.5160000000032596,1.562999999994645,706.1264355954501,703.1135684006608,625.651572582155
17,0.5,5.0,0.5,120.0,0.5,5.0,0.5,120.0,0.5,5.0,0.5,120.0,0.6790322323043729,985.3394332257463,0.7173613098207055,986.1227567652667,0.7314217245310706,986.3895246070915,2.422000000020489,2.51500000001397,1.4839999999967404,706.1264355954501,703.1135684006608,704.8363497379953
18,0.5,4.722191174558042,0.44948824791268416,120.0,0.5755913850598364,4.153407061455493,0.4568794781802131,108.4416405868771,0.5,5.0,0.5,120.0,0.5796968095288374,983.3996217320022,0.4319055760919421,980.9289429912666,0.6655288314784722,985.041974272619,4.0,3.312000000005355,1.437999999994645,706.1264355954501,705.7634116462625,704.8363497379953
19,0.668312809252266,2.323171658091921,0.5,120.0,2.0,5.0,0.5,79.71834240947038,0.5,5.0,0.5,120.0,0.32498633641467567,979.1671523449902,0.1815167150093072,986.2891450753469,0.7093275161727901,985.9655840826795,3.359000000025844,1.9059999999881256,1.4840000000258442,706.1264355954501,705.7634116462625,704.8363497379953
20,1.4518500750237382,5.0,0.5,72.4981187244181,1.1372108114895934,5.0,0.5,78.27644207935407,0.5,5.0,0.5,120.0,0.17501733659624505,980.4111783242308,0.21745629232561267,979.8721125308754,0.6942953132944018,985.6617246394293,3.2179999999934807,2.577999999979511,1.3439999999827705,706.1264355954501,705.7634116462625,704.8363497379953
21,2.0,2.1767547479805027,0.5,120.0,2.0,3.326330300365497,0.5,93.24947141803858,0.8883908421855923,4.79476833045403,0.5,120.0,0.16886969718024758,986.6761947747536,0.16527677677040448,985.7983267559093,0.4801797708580711,988.4131909209019,2.8280000000086147,2.265999999974156,1.437000000005355,706.1264355954501,705.7634116462625,704.8363497379953
22,0.5801665626149568,3.755189300830525,0.5,102.09050835690559,2.0,5.0,0.3379377529293288,120.0,0.5,5.0,0.5,120.0,0.3920105635662075,979.0400512460028,0.16707331444444043,986.2912430869696,0.698976455663074,985.7577500602289,2.7960000000020955,2.3910000000032596,1.1719999999913853,706.1264355954501,705.7634116462625,706.0525148241871
23,1.206068873433115,2.667236015000946,0.5,120.0,1.69542134013145,5.0,0.5,120.0,0.5,5.0,0.5,120.0,0.27464450294152115,986.1643173532107,0.29019835646329767,989.8833072412779,0.7068889571401162,985.9171694747587,2.6089999999967404,2.4219999999913853,1.625,706.1264355954501,705.7634116462625,706.0525148241871
24,2.0,5.0,0.5,120.0,0.5,2.2068828671861387,0.5,120.0,0.5,5.0,0.5,120.0,0.24977935027832937,990.0362085852214,0.3174938078436101,971.6210541579736,0.7427679528195359,986.5974328243702,2.75,2.7809999999881256,1.327999999979511,706.1264355954501,706.3246570780866,706.0525148241871
25,2.0,5.0,0.2926521939530209,120.0,2.0,4.6017738342538985,0.3572591918753327,88.80709090973923,0.5,5.0,0.1,120.0,0.1334884822432722,983.257484493394,0.11699069127025975,980.4261742034919,0.02927202130632911,726.8236948411522,2.7960000000020955,2.922000000020489,1.4679999999934807,706.4608790769614,706.3246570780866,706.0525148241871
26,0.5,5.0,0.5,120.0,1.0787419606078414,5.0,0.45260483187018596,120.0,0.5,5.0,0.5,120.0,0.7172856662659615,986.1212932981186,0.3664293625838626,987.7012967935889,0.7269677100308609,986.3061354084816,2.6089999999967404,2.562999999994645,1.389999999984866,706.4608790769614,706.3246570780866,706.0525148241871
27,2.0,3.498019098230584,0.5,90.03856483285983,2.0,3.0011694972982204,0.5,120.0,0.5,5.0,0.5,120.0,0.171504018745696,986.2293224942899,0.21050943994738658,988.9805043058564,0.7326992795164818,986.4132562131927,3.0310000000172295,2.3439999999827705,1.25,706.4608790769614,706.3422197972345,706.0525148241871
28,0.5,5.0,0.5,120.0,1.1912073106765204,2.6877656890349564,0.5,120.0,0.5,5.0,0.5,120.0,0.7457113674547902,986.6503344081417,0.2666559735403961,985.5611077156899,0.7144867430549486,986.0669249914926,2.9839999999967404,2.077999999979511,1.7030000000086147,706.4608790769614,706.3422197972345,706.0525148241871
29,2.0,4.060552380772019,0.4439228488024044,120.0,2.0,5.0,0.5,60.91766429211823,0.5,5.0,0.5,120.0,0.21347765356198634,988.9938545777295,0.1148350438220952,978.3276144366887,0.7662999317036818,987.0090065629573,3.0310000000172295,2.735000000015134,1.2969999999913853,706.4608790769614,706.3422197972345,706.0525148241871
