,ResTimePre,equiv_pldnPre,conc_dfnbPre,temperaturePre,ResTimePost,equiv_pldnPost,conc_dfnbPost,temperaturePost,STYPre,EFactorPre,STYPost,EFactorPost,itterTimePre,itterTimePost,hypervolumePre,hypervolumePost
24,0.5,3.9168921126216785,0.4585457442981835,120.0,0.5,3.688939666004861,0.5,112.07378444628146,0.753352764669812,0.08000771164287146,0.3385501625991429,0.035593806120572884,3.3440000000118744,1.1559999999881256,0.037434788663642096,0.032785802965170675
25,0.5,3.9058678608311475,0.4591675884101062,120.0,0.5,3.612424550330804,0.5,112.84108691749273,0.8529026305318652,0.0905881642021181,0.47626696651883393,0.05020943326423795,3.7179999999934807,1.2820000000065193,0.037434788663642096,0.032785802965170675
26,0.5,4.012159700825702,0.45260175054283014,120.0,0.5,3.703520304199092,0.5,112.15360153594933,0.6906859442636781,0.07331791476389912,0.30753583537210544,0.032316325964617504,2.64000000001397,1.375,0.037434788663642096,0.032785802965170675
27,0.5,3.85266205350639,0.4633361205703954,120.0,0.5,3.6473317980717406,0.464379657831543,114.99638493752775,0.3827976698184996,0.040654766422398465,0.4583175016193996,0.048988566435477846,2.6410000000032596,1.2969999999913853,0.037434788663642096,0.032785802965170675
28,0.5,3.716870081000114,0.5,120.0,0.5,3.3064403592684735,0.5,115.5055984073588,0.9442530848471269,0.09917646399800575,0.3961246928946297,0.04222133067574813,2.9690000000118744,1.3429999999934807,0.037434788663642096,0.032785802965170675
29,0.5,3.6789982783184683,0.5,120.0,0.5,3.752858506456318,0.4700702075195179,111.221424791367,0.4783102963740184,0.050305412484435034,0.29479891475396847,0.031322207788044204,3.687000000005355,1.2969999999913853,0.037434788663642096,0.032785802965170675
30,0.6330136273937381,3.9236434558423277,0.4992969353522537,120.0,0.5,3.942774878224893,0.5,120.0,0.622594041610237,0.08220949425683,0.8536650485033004,0.08894791751107833,3.562000000005355,1.4839999999967404,0.037434788663642096,0.032785802965170675
31,0.5,3.9119626950902617,0.5,120.0,0.5,4.146550661135351,0.5,120.0,0.7183305750380853,0.07492807172797268,0.53702993601962,0.055556974930154046,2.702999999979511,1.125,0.041553967698290804,0.037413814946434865
32,0.5,3.8363324856204883,0.5,120.0,0.5,4.154505841012929,0.5,120.0,0.5553657830391749,0.05808444648226987,0.8448055555884335,0.08737274210883547,3.0469999999913853,1.562999999994645,0.041553967698290804,0.04035208536770476
33,0.6467321236564968,3.8456273051677825,0.4690707422958962,120.0,0.5,4.4139673195643585,0.5,120.0,0.3098173090226821,0.04246357730191676,0.726984798406165,0.07451092990359112,3.1719999999913853,1.3280000000086147,0.041553967698290804,0.04046416040139561
