,ResTimePre,equiv_pldnPre,conc_dfnbPre,temperaturePre,ResTimePost,equiv_pldnPost,conc_dfnbPost,temperaturePost,STYPre,EFactorPre,STYPost,EFactorPost,itterTimePre,itterTimePost,hypervolumePre,hypervolumePost
0,1.7777936458587646,2.461009979248047,0.4400333404541016,32.42467738687992,1.7777936458587646,2.461009979248047,0.4400333404541016,32.42467738687992,0.0069176417695818,0.0027619223519683347,0.0069176417695818,0.0027619223519683347,0.0,0.0,0.0,0.0
1,0.7674376657232642,4.3245129734277725,0.1398238454014063,111.07167444191873,0.7674376657232642,4.3245129734277725,0.1398238454014063,111.07167444191873,0.043348994922261234,0.008186424455820015,0.043348994922261234,0.008186424455820015,0.0,0.0,5.3057521166079765e-05,5.3057521166079765e-05
2,1.2268602391704917,1.2631781287491322,0.3738381046801805,70.0859256181866,1.2268602391704917,1.2631781287491322,0.3738381046801805,70.0859256181866,0.006705385227992024,0.0019605464726608177,0.006705385227992024,0.0019605464726608177,0.0,0.0,0.0005719349465768655,0.0005719349465768655
3,1.318714410532266,3.399538803845644,0.2744266424328089,81.4965342823416,1.318714410532266,3.399538803845644,0.2744266424328089,81.4965342823416,0.049578784916816776,0.015287656277151512,0.049578784916816776,0.015287656277151512,0.0,0.0,0.0005719349465768655,0.0005719349465768655
4,1.5738890264183283,1.9425996094942093,0.1587617449462414,91.90563686192036,1.5738890264183283,1.9425996094942093,0.1587617449462414,91.90563686192036,0.005815094482064108,0.0023008063988156167,0.005815094482064108,0.0023008063988156167,0.0,0.0,0.000961118296766651,0.000961118296766651
5,1.2071334747659863,3.807189483235093,0.26438517752197455,85.64950022291842,0.5,3.515311128082484,0.25068055024840163,80.1460358024104,0.07660175553226936,0.021534453457156037,0.06566408927367959,0.0077412012562229765,2.7660000000032596,0.8280000000086147,0.000961118296766651,0.000961118296766651
6,1.1446710617630271,4.171592015108942,0.2685007526521618,86.9526753154696,0.5,4.108844822361139,0.1,61.22949342574243,0.09518025567333244,0.025129792453168223,0.0,1.1988582138651865e-08,2.0780000000086147,0.6879999999946449,0.001326457464545381,0.000961118296766651
7,1.1034300808119317,4.673316476498922,0.28674332434559696,86.27164668796266,0.5,3.5246957991334193,0.28126339096066,107.2467069575181,0.10599745772601914,0.02643951401258336,0.14650372197710107,0.017028923125489447,2.609000000025844,0.8120000000053551,0.0017752410614944114,0.000961118296766651
8,0.9862620329362773,4.76620790679731,0.2575747684955657,79.61373685869805,0.5,3.1861245599073786,0.2888580906651927,118.77765868662317,0.07926557708825024,0.017915553506732778,0.17681540696506642,0.020639927137272987,2.735000000015134,1.0310000000172295,0.002620740435944035,0.0026673259168589715
9,1.1617918591313119,4.7228561513796645,0.3054041457253943,93.672459121207,0.5,3.0279271214208743,0.35084262224993723,120.0,0.14106742944834244,0.036644540623101615,0.24164638526495727,0.027596061344620802,3.39000000001397,0.9539999999979045,0.002620740435944035,0.004133071013114831
