,ResTimePre,equiv_pldnPre,conc_dfnbPre,temperaturePre,ResTimePost,equiv_pldnPost,conc_dfnbPost,temperaturePost,STYPre,EFactorPre,STYPost,EFactorPost,itterTimePre,itterTimePost,hypervolumePre,hypervolumePost
0,0.6671862229704857,4.928863763809204,0.26904504299163823,49.088191241025925,0.6671862229704857,4.928863763809204,0.26904504299163823,49.088191241025925,0.017918924436743984,631.4930516987605,0.017918924436743984,631.4930516987605,0.0,0.0,0.0,0.0
1,1.5147966481745243,1.88704377040267,0.48836843147873876,78.95108674652874,1.5147966481745243,1.88704377040267,0.48836843147873876,78.95108674652874,0.061978750077863146,952.7641844963066,0.061978750077863146,952.7641844963066,0.0,0.0,18.22881065586176,18.22881065586176
2,1.7784487131342042,1.0,0.5,88.2382998331993,0.5,1.448398267730085,0.5,82.37691232811568,0.010334184183279428,765.9839988303677,0.05637533099200563,844.7271408967113,3.9690000000118744,0.5940000000118744,56.91948549720432,56.91948549720432
3,1.353643331391486,2.432461408322184,0.4850183354419896,73.34260393343857,0.5,1.0,0.1,120.0,0.07703494158593385,956.658496480599,0.03304740643483047,766.2207463466889,2.5310000000172295,0.48499999998603016,56.91948549720432,56.91948549720432
4,1.0882034024605365,2.11705522425003,0.5,77.59297511518514,0.5,1.0,0.1,30.0,0.08883925233562727,953.5570922964281,-0.014287247632316114,0.0,5.453000000008615,0.5629999999946449,73.98214150432005,56.91948549720432
5,1.0319623446460895,1.9021008797794343,0.5,61.64207580124169,0.5,3.356685623433566,0.5,117.65577223519603,0.04351857197632779,900.8335405087229,0.4380098558746534,978.5413601771224,2.3589999999967404,0.625,74.3578175978661,56.91948549720432
6,1.1108205510910285,2.5696950730483934,0.49660609325523586,85.22431818755365,0.5,3.735267183151615,0.5,120.0,0.12980699041040966,968.3691983383736,0.5506730237843068,982.6990569994692,2.4059999999881256,1.7340000000258442,74.3578175978661,485.34577147237644
7,1.0653303533962037,2.880321580073158,0.5,96.16469403978138,0.5,4.213543875705335,0.5,120.0,0.19831848248534398,978.1375834764872,0.6463056607182972,985.0087118346162,2.8589999999967404,1.75,126.23076237672207,562.2976219265016
8,1.0030028178329646,3.206290418227674,0.5,109.41743607939155,0.5,4.786062751170139,0.47312321875861063,120.0,0.3076288119982291,984.8514953647713,0.6261396355067209,984.4205418378987,3.7969999999913853,2.2339999999967404,199.65262187533682,622.8440290116207
9,0.9142000563700765,3.602698015082619,0.5,120.0,0.5,4.5837429515531,0.5,120.0,0.40262939344409854,987.1193507684685,0.6734818561268524,985.4276911237769,3.8429999999934807,2.312000000005355,298.86093631562125,629.8483204325499
10,0.7293590182577985,4.4292792660842935,0.5,120.0,0.5,5.0,0.5,120.0,0.5400218339555858,987.6076641715116,0.6887143391938071,985.54553489445,2.437999999994645,1.5310000000172295,402.9801410336946,663.9276542838228
11,0.5070366566603661,5.0,0.5,120.0,0.5,5.0,0.5,120.0,0.7039538510595957,986.0547081644216,0.7299749000448517,986.3625483794619,2.2190000000118744,1.2190000000118744,526.6949339749882,704.8363497379953
12,0.5,5.0,0.45789814351859814,120.0,0.5,5.0,0.5,120.0,0.6280912386071392,984.4786112258087,0.7181385163570005,986.1377754335349,2.4219999999913853,0.9849999999860302,700.260789447945,704.8363497379953
13,0.5,3.945037548348054,0.5,120.0,0.5,5.0,0.5,120.0,0.593492610716627,983.8277280911143,0.723770924384971,986.2456516997721,3.047000000020489,0.9690000000118744,700.260789447945,704.8363497379953
14,0.6701961342839855,3.8946032695091017,0.4579854903944873,120.0,0.5,5.0,0.5,108.83052444841705,0.4350905616866429,983.8702134514153,0.5740905267561891,982.6595337849973,3.6089999999967404,1.2809999999881256,700.260789447945,704.8363497379953
15,0.7749876312788399,2.527295022298544,0.5,120.0,0.5,5.0,0.1,120.0,0.3103632558578195,981.0447415508027,0.03700343652497136,783.9005407079487,2.6410000000032596,0.9370000000053551,700.260789447945,704.8363497379953
16,0.5,5.0,0.5,120.0,0.5,5.0,0.5,30.0,0.7154848434155757,986.0863616117349,0.022451817458102236,556.6061677569746,2.23499999998603,1.187000000005355,700.260789447945,704.8363497379953
17,1.1650954073005484,2.609289313818839,0.5,120.0,0.5,5.0,0.5,120.0,0.26762958159679145,985.3337790387524,0.6933302147733588,985.6417661145448,4.062999999994645,1.4219999999913853,705.5883808516309,704.8363497379953
18,0.5491925061119621,4.553253690526709,0.4838134339596638,120.0,0.5,3.5996014884908076,0.35358455455784976,120.0,0.6193446927822076,985.6977671772894,0.3037632558832475,970.6907353100689,3.5,1.437999999994645,705.5883808516309,704.8363497379953
19,1.15355939018919,5.0,0.5,120.0,0.5,5.0,0.5,120.0,0.40744908540742314,989.4099539528835,0.7515609286736291,986.7542377420582,3.125,1.5940000000118744,705.5883808516309,704.8363497379953
20,0.5,5.0,0.5,105.04497787764323,0.5,5.0,0.5,120.0,0.5239313888458466,980.9994255058884,0.7052423556303588,985.8842888489435,3.0309999999881256,1.0,706.3416438491693,704.8363497379953
21,0.8085547940258561,5.0,0.48182558861109626,120.0,0.5,5.0,0.5,120.0,0.5175489570485516,988.2117170228352,0.7171648339798246,986.1189549293366,4.078000000008615,1.0929999999934807,706.3416438491693,704.8363497379953
